date,channelgrouping,cost,currency,market
27/04/2019,adwords,180.95,EUR,Lat.Am.
27/04/2019,adwords,164.5,EUR,Europe
27/04/2019,blog,0,EUR,Lat.Am.
27/04/2019,blog,0,EUR,Europe
27/04/2019,direct,0,EUR,Lat.Am.
27/04/2019,direct,0,EUR,Europe
27/04/2019,facebook,169.28,EUR,Lat.Am.
27/04/2019,facebook,213.44,EUR,Europe
27/04/2019,search_brand,112.8,EUR,Lat.Am.
27/04/2019,search_brand,92.12,EUR,Europe
27/04/2019,search_organic,0,EUR,Lat.Am.
27/04/2019,search_organic,0,EUR,Europe
28/04/2019,adwords,47.47,EUR,Lat.Am.
28/04/2019,adwords,43.43,EUR,Europe
28/04/2019,blog,0,EUR,Lat.Am.
28/04/2019,blog,0,EUR,Europe
28/04/2019,direct,0,EUR,Lat.Am.
28/04/2019,direct,0,EUR,Europe
28/04/2019,facebook,26.23,EUR,Lat.Am.
28/04/2019,facebook,32.33,EUR,Europe
28/04/2019,search_brand,20.91,EUR,Lat.Am.
28/04/2019,search_brand,21.32,EUR,Europe
28/04/2019,search_organic,0,EUR,Lat.Am.
28/04/2019,search_organic,0,EUR,Europe
29/04/2019,adwords,77.48,EUR,Lat.Am.
29/04/2019,adwords,75.99,EUR,Europe
29/04/2019,blog,0,EUR,Lat.Am.
29/04/2019,blog,0,EUR,Europe
29/04/2019,direct,0,EUR,Lat.Am.
29/04/2019,direct,0,EUR,Europe
29/04/2019,facebook,42.84,EUR,Lat.Am.
29/04/2019,facebook,38.64,EUR,Europe
29/04/2019,search_brand,90.63,EUR,Lat.Am.
29/04/2019,search_brand,85.5,EUR,Europe
29/04/2019,search_organic,0,EUR,Lat.Am.
29/04/2019,search_organic,0,EUR,Europe
30/04/2019,adwords,77.14,EUR,Lat.Am.
30/04/2019,adwords,57.19,EUR,Europe
30/04/2019,blog,0,EUR,Lat.Am.
30/04/2019,blog,0,EUR,Europe
30/04/2019,direct,0,EUR,Lat.Am.
30/04/2019,direct,0,EUR,Europe
30/04/2019,facebook,96.86,EUR,Lat.Am.
30/04/2019,facebook,80.16,EUR,Europe
30/04/2019,search_brand,64.19,EUR,Lat.Am.
30/04/2019,search_brand,69.43,EUR,Europe
30/04/2019,search_organic,0,EUR,Lat.Am.
30/04/2019,search_organic,0,EUR,Europe
01/05/2019,adwords,91,EUR,Lat.Am.
01/05/2019,adwords,87.5,EUR,Europe
01/05/2019,blog,0,EUR,Lat.Am.
01/05/2019,blog,0,EUR,Europe
01/05/2019,direct,0,EUR,Lat.Am.
01/05/2019,direct,0,EUR,Europe
01/05/2019,facebook,107.52,EUR,Lat.Am.
01/05/2019,facebook,143.36,EUR,Europe
01/05/2019,search_brand,59.64,EUR,Lat.Am.
01/05/2019,search_brand,85.2,EUR,Europe
01/05/2019,search_organic,0,EUR,Lat.Am.
01/05/2019,search_organic,0,EUR,Europe
02/05/2019,adwords,82.25,EUR,Lat.Am.
02/05/2019,adwords,78.75,EUR,Europe
02/05/2019,blog,0,EUR,Lat.Am.
02/05/2019,blog,0,EUR,Europe
02/05/2019,direct,0,EUR,Lat.Am.
02/05/2019,direct,0,EUR,Europe
02/05/2019,facebook,101.7,EUR,Lat.Am.
02/05/2019,facebook,135.6,EUR,Europe
02/05/2019,search_brand,86.4,EUR,Lat.Am.
02/05/2019,search_brand,90,EUR,Europe
02/05/2019,search_organic,0,EUR,Lat.Am.
02/05/2019,search_organic,0,EUR,Europe
03/05/2019,adwords,201.76,EUR,Lat.Am.
03/05/2019,adwords,205.64,EUR,Europe
03/05/2019,blog,0,EUR,Lat.Am.
03/05/2019,blog,0,EUR,Europe
03/05/2019,direct,0,EUR,Lat.Am.
03/05/2019,direct,0,EUR,Europe
03/05/2019,facebook,166.95,EUR,Lat.Am.
03/05/2019,facebook,185.85,EUR,Europe
03/05/2019,search_brand,83.19,EUR,Lat.Am.
03/05/2019,search_brand,78.96,EUR,Europe
03/05/2019,search_organic,0,EUR,Lat.Am.
03/05/2019,search_organic,0,EUR,Europe
04/05/2019,adwords,166.4,EUR,Lat.Am.
04/05/2019,adwords,156.8,EUR,Europe
04/05/2019,blog,0,EUR,Lat.Am.
04/05/2019,blog,0,EUR,Europe
04/05/2019,direct,0,EUR,Lat.Am.
04/05/2019,direct,0,EUR,Europe
04/05/2019,facebook,140,EUR,Lat.Am.
04/05/2019,facebook,142.8,EUR,Europe
04/05/2019,search_brand,91.52,EUR,Lat.Am.
04/05/2019,search_brand,80.96,EUR,Europe
04/05/2019,search_organic,0,EUR,Lat.Am.
04/05/2019,search_organic,0,EUR,Europe
05/05/2019,adwords,18.9,EUR,Lat.Am.
05/05/2019,adwords,22.95,EUR,Europe
05/05/2019,blog,0,EUR,Lat.Am.
05/05/2019,blog,0,EUR,Europe
05/05/2019,direct,0,EUR,Lat.Am.
05/05/2019,direct,0,EUR,Europe
05/05/2019,facebook,63.13,EUR,Lat.Am.
05/05/2019,facebook,47.08,EUR,Europe
05/05/2019,search_brand,37.23,EUR,Lat.Am.
05/05/2019,search_brand,35.77,EUR,Europe
05/05/2019,search_organic,0,EUR,Lat.Am.
05/05/2019,search_organic,0,EUR,Europe
06/05/2019,adwords,51.66,EUR,Lat.Am.
06/05/2019,adwords,56.58,EUR,Europe
06/05/2019,blog,0,EUR,Lat.Am.
06/05/2019,blog,0,EUR,Europe
06/05/2019,direct,0,EUR,Lat.Am.
06/05/2019,direct,0,EUR,Europe
06/05/2019,facebook,73.1,EUR,Lat.Am.
06/05/2019,facebook,74.8,EUR,Europe
06/05/2019,search_brand,32.68,EUR,Lat.Am.
06/05/2019,search_brand,44.08,EUR,Europe
06/05/2019,search_organic,0,EUR,Lat.Am.
06/05/2019,search_organic,0,EUR,Europe
07/05/2019,adwords,50.6,EUR,Lat.Am.
07/05/2019,adwords,65.55,EUR,Europe
07/05/2019,blog,0,EUR,Lat.Am.
07/05/2019,blog,0,EUR,Europe
07/05/2019,direct,0,EUR,Lat.Am.
07/05/2019,direct,0,EUR,Europe
07/05/2019,facebook,103.88,EUR,Lat.Am.
07/05/2019,facebook,91.16,EUR,Europe
07/05/2019,search_brand,87,EUR,Lat.Am.
07/05/2019,search_brand,85.5,EUR,Europe
07/05/2019,search_organic,0,EUR,Lat.Am.
07/05/2019,search_organic,0,EUR,Europe
08/05/2019,adwords,62.92,EUR,Lat.Am.
08/05/2019,adwords,71.39,EUR,Europe
08/05/2019,blog,0,EUR,Lat.Am.
08/05/2019,blog,0,EUR,Europe
08/05/2019,direct,0,EUR,Lat.Am.
08/05/2019,direct,0,EUR,Europe
08/05/2019,facebook,137.7,EUR,Lat.Am.
08/05/2019,facebook,135,EUR,Europe
08/05/2019,search_brand,55.46,EUR,Lat.Am.
08/05/2019,search_brand,47,EUR,Europe
08/05/2019,search_organic,0,EUR,Lat.Am.
08/05/2019,search_organic,0,EUR,Europe
09/05/2019,adwords,136.76,EUR,Lat.Am.
09/05/2019,adwords,110.46,EUR,Europe
09/05/2019,blog,0,EUR,Lat.Am.
09/05/2019,blog,0,EUR,Europe
09/05/2019,direct,0,EUR,Lat.Am.
09/05/2019,direct,0,EUR,Europe
09/05/2019,facebook,133.95,EUR,Lat.Am.
09/05/2019,facebook,103.4,EUR,Europe
09/05/2019,search_brand,28.35,EUR,Lat.Am.
09/05/2019,search_brand,25.2,EUR,Europe
09/05/2019,search_organic,0,EUR,Lat.Am.
09/05/2019,search_organic,0,EUR,Europe
10/05/2019,adwords,124.5,EUR,Lat.Am.
10/05/2019,adwords,134.46,EUR,Europe
10/05/2019,blog,0,EUR,Lat.Am.
10/05/2019,blog,0,EUR,Europe
10/05/2019,direct,0,EUR,Lat.Am.
10/05/2019,direct,0,EUR,Europe
10/05/2019,facebook,86.1,EUR,Lat.Am.
10/05/2019,facebook,84.05,EUR,Europe
10/05/2019,search_brand,87.36,EUR,Lat.Am.
10/05/2019,search_brand,106.08,EUR,Europe
10/05/2019,search_organic,0,EUR,Lat.Am.
10/05/2019,search_organic,0,EUR,Europe
11/05/2019,adwords,141.68,EUR,Lat.Am.
11/05/2019,adwords,175.56,EUR,Europe
11/05/2019,blog,0,EUR,Lat.Am.
11/05/2019,blog,0,EUR,Europe
11/05/2019,direct,0,EUR,Lat.Am.
11/05/2019,direct,0,EUR,Europe
11/05/2019,facebook,128,EUR,Lat.Am.
11/05/2019,facebook,107.52,EUR,Europe
11/05/2019,search_brand,101.46,EUR,Lat.Am.
11/05/2019,search_brand,74.76,EUR,Europe
11/05/2019,search_organic,0,EUR,Lat.Am.
11/05/2019,search_organic,0,EUR,Europe
12/05/2019,adwords,117.72,EUR,Lat.Am.
12/05/2019,adwords,109,EUR,Europe
12/05/2019,blog,0,EUR,Lat.Am.
12/05/2019,blog,0,EUR,Europe
12/05/2019,direct,0,EUR,Lat.Am.
12/05/2019,direct,0,EUR,Europe
12/05/2019,facebook,79.2,EUR,Lat.Am.
12/05/2019,facebook,80.85,EUR,Europe
12/05/2019,search_brand,74.36,EUR,Lat.Am.
12/05/2019,search_brand,70.07,EUR,Europe
12/05/2019,search_organic,0,EUR,Lat.Am.
12/05/2019,search_organic,0,EUR,Europe
13/05/2019,adwords,38.7,EUR,Lat.Am.
13/05/2019,adwords,35.26,EUR,Europe
13/05/2019,blog,0,EUR,Lat.Am.
13/05/2019,blog,0,EUR,Europe
13/05/2019,direct,0,EUR,Lat.Am.
13/05/2019,direct,0,EUR,Europe
13/05/2019,facebook,142.2,EUR,Lat.Am.
13/05/2019,facebook,101.91,EUR,Europe
13/05/2019,search_brand,63.8,EUR,Lat.Am.
13/05/2019,search_brand,53.36,EUR,Europe
13/05/2019,search_organic,0,EUR,Lat.Am.
13/05/2019,search_organic,0,EUR,Europe
14/05/2019,adwords,75.6,EUR,Lat.Am.
14/05/2019,adwords,86.94,EUR,Europe
14/05/2019,blog,0,EUR,Lat.Am.
14/05/2019,blog,0,EUR,Europe
14/05/2019,direct,0,EUR,Lat.Am.
14/05/2019,direct,0,EUR,Europe
14/05/2019,facebook,65,EUR,Lat.Am.
14/05/2019,facebook,55.9,EUR,Europe
14/05/2019,search_brand,62.92,EUR,Lat.Am.
14/05/2019,search_brand,70.07,EUR,Europe
14/05/2019,search_organic,0,EUR,Lat.Am.
14/05/2019,search_organic,0,EUR,Europe
15/05/2019,adwords,131.04,EUR,Lat.Am.
15/05/2019,adwords,151.2,EUR,Europe
15/05/2019,blog,0,EUR,Lat.Am.
15/05/2019,blog,0,EUR,Europe
15/05/2019,direct,0,EUR,Lat.Am.
15/05/2019,direct,0,EUR,Europe
15/05/2019,facebook,74,EUR,Lat.Am.
15/05/2019,facebook,74,EUR,Europe
15/05/2019,search_brand,126.5,EUR,Lat.Am.
15/05/2019,search_brand,101.2,EUR,Europe
15/05/2019,search_organic,0,EUR,Lat.Am.
15/05/2019,search_organic,0,EUR,Europe
16/05/2019,adwords,85,EUR,Lat.Am.
16/05/2019,adwords,91.8,EUR,Europe
16/05/2019,blog,0,EUR,Lat.Am.
16/05/2019,blog,0,EUR,Europe
16/05/2019,direct,0,EUR,Lat.Am.
16/05/2019,direct,0,EUR,Europe
16/05/2019,facebook,103.87,EUR,Lat.Am.
16/05/2019,facebook,90.61,EUR,Europe
16/05/2019,search_brand,46.4,EUR,Lat.Am.
16/05/2019,search_brand,43.2,EUR,Europe
16/05/2019,search_organic,0,EUR,Lat.Am.
16/05/2019,search_organic,0,EUR,Europe
17/05/2019,adwords,99.54,EUR,Lat.Am.
17/05/2019,adwords,97.17,EUR,Europe
17/05/2019,blog,0,EUR,Lat.Am.
17/05/2019,blog,0,EUR,Europe
17/05/2019,direct,0,EUR,Lat.Am.
17/05/2019,direct,0,EUR,Europe
17/05/2019,facebook,162.15,EUR,Lat.Am.
17/05/2019,facebook,144.9,EUR,Europe
17/05/2019,search_brand,52.92,EUR,Lat.Am.
17/05/2019,search_brand,60.48,EUR,Europe
17/05/2019,search_organic,0,EUR,Lat.Am.
17/05/2019,search_organic,0,EUR,Europe
18/05/2019,adwords,142.24,EUR,Lat.Am.
18/05/2019,adwords,121.92,EUR,Europe
18/05/2019,blog,0,EUR,Lat.Am.
18/05/2019,blog,0,EUR,Europe
18/05/2019,direct,0,EUR,Lat.Am.
18/05/2019,direct,0,EUR,Europe
18/05/2019,facebook,156.6,EUR,Lat.Am.
18/05/2019,facebook,136.3,EUR,Europe
18/05/2019,search_brand,126.96,EUR,Lat.Am.
18/05/2019,search_brand,124.2,EUR,Europe
18/05/2019,search_organic,0,EUR,Lat.Am.
18/05/2019,search_organic,0,EUR,Europe
19/05/2019,adwords,87.78,EUR,Lat.Am.
19/05/2019,adwords,90.86,EUR,Europe
19/05/2019,blog,0,EUR,Lat.Am.
19/05/2019,blog,0,EUR,Europe
19/05/2019,facebook,85.92,EUR,Lat.Am.
19/05/2019,facebook,84.13,EUR,Europe
19/05/2019,search_brand,17.4,EUR,Lat.Am.
19/05/2019,search_brand,16.5,EUR,Europe
19/05/2019,search_organic,0,EUR,Lat.Am.
19/05/2019,search_organic,0,EUR,Europe
20/05/2019,adwords,90.86,EUR,Lat.Am.
20/05/2019,adwords,66.22,EUR,Europe
20/05/2019,blog,0,EUR,Lat.Am.
20/05/2019,blog,0,EUR,Europe
20/05/2019,direct,0,EUR,Lat.Am.
20/05/2019,direct,0,EUR,Europe
20/05/2019,facebook,67.08,EUR,Lat.Am.
20/05/2019,facebook,79.56,EUR,Europe
20/05/2019,search_brand,14.8,EUR,Lat.Am.
20/05/2019,search_brand,19.98,EUR,Europe
20/05/2019,search_organic,0,EUR,Lat.Am.
20/05/2019,search_organic,0,EUR,Europe
21/05/2019,adwords,58.71,EUR,Lat.Am.
21/05/2019,adwords,55.62,EUR,Europe
21/05/2019,blog,0,EUR,Lat.Am.
21/05/2019,blog,0,EUR,Europe
21/05/2019,direct,0,EUR,Lat.Am.
21/05/2019,direct,0,EUR,Europe
21/05/2019,facebook,145.2,EUR,Lat.Am.
21/05/2019,facebook,140.36,EUR,Europe
21/05/2019,search_brand,82.08,EUR,Lat.Am.
21/05/2019,search_brand,87.21,EUR,Europe
21/05/2019,search_organic,0,EUR,Lat.Am.
21/05/2019,search_organic,0,EUR,Europe
22/05/2019,adwords,115.92,EUR,Lat.Am.
22/05/2019,adwords,133.56,EUR,Europe
22/05/2019,blog,0,EUR,Lat.Am.
22/05/2019,blog,0,EUR,Europe
22/05/2019,direct,0,EUR,Lat.Am.
22/05/2019,direct,0,EUR,Europe
22/05/2019,facebook,84.71,EUR,Lat.Am.
22/05/2019,facebook,106.38,EUR,Europe
22/05/2019,search_brand,119.48,EUR,Lat.Am.
22/05/2019,search_brand,103,EUR,Europe
22/05/2019,search_organic,0,EUR,Lat.Am.
22/05/2019,search_organic,0,EUR,Europe
23/05/2019,adwords,138.89,EUR,Lat.Am.
23/05/2019,adwords,177.65,EUR,Europe
23/05/2019,blog,0,EUR,Lat.Am.
23/05/2019,blog,0,EUR,Europe
23/05/2019,direct,0,EUR,Lat.Am.
23/05/2019,direct,0,EUR,Europe
23/05/2019,facebook,80.08,EUR,Lat.Am.
23/05/2019,facebook,83.72,EUR,Europe
23/05/2019,search_brand,135.6,EUR,Lat.Am.
23/05/2019,search_brand,115.26,EUR,Europe
23/05/2019,search_organic,0,EUR,Lat.Am.
23/05/2019,search_organic,0,EUR,Europe
24/05/2019,adwords,105.6,EUR,Lat.Am.
24/05/2019,adwords,122.4,EUR,Europe
24/05/2019,blog,0,EUR,Lat.Am.
24/05/2019,blog,0,EUR,Europe
24/05/2019,direct,0,EUR,Lat.Am.
24/05/2019,direct,0,EUR,Europe
24/05/2019,facebook,153.12,EUR,Lat.Am.
24/05/2019,facebook,127.6,EUR,Europe
24/05/2019,search_brand,68.8,EUR,Lat.Am.
24/05/2019,search_brand,94.6,EUR,Europe
24/05/2019,search_organic,0,EUR,Lat.Am.
24/05/2019,search_organic,0,EUR,Europe
25/05/2019,adwords,112.66,EUR,Lat.Am.
25/05/2019,adwords,133.62,EUR,Europe
25/05/2019,blog,0,EUR,Lat.Am.
25/05/2019,blog,0,EUR,Europe
25/05/2019,direct,0,EUR,Lat.Am.
25/05/2019,direct,0,EUR,Europe
25/05/2019,facebook,136.4,EUR,Lat.Am.
25/05/2019,facebook,176.7,EUR,Europe
25/05/2019,search_brand,147.34,EUR,Lat.Am.
25/05/2019,search_brand,155.68,EUR,Europe
25/05/2019,search_organic,0,EUR,Lat.Am.
25/05/2019,search_organic,0,EUR,Europe
26/05/2019,adwords,64.8,EUR,Lat.Am.
26/05/2019,adwords,67.5,EUR,Europe
26/05/2019,blog,0,EUR,Lat.Am.
26/05/2019,blog,0,EUR,Europe
26/05/2019,direct,0,EUR,Lat.Am.
26/05/2019,direct,0,EUR,Europe
26/05/2019,facebook,46.62,EUR,Lat.Am.
26/05/2019,facebook,57.72,EUR,Europe
26/05/2019,search_brand,12.18,EUR,Lat.Am.
26/05/2019,search_brand,16.53,EUR,Europe
26/05/2019,search_organic,0,EUR,Lat.Am.
26/05/2019,search_organic,0,EUR,Europe
27/05/2019,adwords,37.26,EUR,Lat.Am.
27/05/2019,adwords,40.02,EUR,Europe
27/05/2019,direct,0,EUR,Lat.Am.
27/05/2019,direct,0,EUR,Europe
27/05/2019,facebook,89.38,EUR,Lat.Am.
27/05/2019,facebook,122.08,EUR,Europe
27/05/2019,search_brand,88.92,EUR,Lat.Am.
27/05/2019,search_brand,102.6,EUR,Europe
27/05/2019,search_organic,0,EUR,Lat.Am.
27/05/2019,search_organic,0,EUR,Europe
28/05/2019,adwords,63.55,EUR,Lat.Am.
28/05/2019,adwords,88.35,EUR,Europe
28/05/2019,blog,0,EUR,Lat.Am.
28/05/2019,blog,0,EUR,Europe
28/05/2019,direct,0,EUR,Lat.Am.
28/05/2019,direct,0,EUR,Europe
28/05/2019,facebook,105.04,EUR,Lat.Am.
28/05/2019,facebook,101,EUR,Europe
28/05/2019,search_brand,80.64,EUR,Lat.Am.
28/05/2019,search_brand,80.64,EUR,Europe
28/05/2019,search_organic,0,EUR,Lat.Am.
28/05/2019,search_organic,0,EUR,Europe
29/05/2019,adwords,72.96,EUR,Lat.Am.
29/05/2019,adwords,74.48,EUR,Europe
29/05/2019,blog,0,EUR,Lat.Am.
29/05/2019,blog,0,EUR,Europe
29/05/2019,direct,0,EUR,Lat.Am.
29/05/2019,direct,0,EUR,Europe
29/05/2019,facebook,103.53,EUR,Lat.Am.
29/05/2019,facebook,91.35,EUR,Europe
29/05/2019,search_brand,71.44,EUR,Lat.Am.
29/05/2019,search_brand,62.32,EUR,Europe
29/05/2019,search_organic,0,EUR,Lat.Am.
29/05/2019,search_organic,0,EUR,Europe
30/05/2019,adwords,36,EUR,Lat.Am.
30/05/2019,adwords,47.7,EUR,Europe
30/05/2019,blog,0,EUR,Lat.Am.
30/05/2019,blog,0,EUR,Europe
30/05/2019,direct,0,EUR,Lat.Am.
30/05/2019,direct,0,EUR,Europe
30/05/2019,facebook,120.98,EUR,Lat.Am.
30/05/2019,facebook,155.17,EUR,Europe
30/05/2019,search_brand,123.69,EUR,Lat.Am.
30/05/2019,search_brand,93.31,EUR,Europe
30/05/2019,search_organic,0,EUR,Lat.Am.
30/05/2019,search_organic,0,EUR,Europe
31/05/2019,adwords,150.87,EUR,Lat.Am.
31/05/2019,adwords,160.5,EUR,Europe
31/05/2019,blog,0,EUR,Lat.Am.
31/05/2019,blog,0,EUR,Europe
31/05/2019,direct,0,EUR,Lat.Am.
31/05/2019,direct,0,EUR,Europe
31/05/2019,facebook,165.12,EUR,Lat.Am.
31/05/2019,facebook,165.12,EUR,Europe
31/05/2019,search_brand,116.05,EUR,Lat.Am.
31/05/2019,search_brand,107.61,EUR,Europe
31/05/2019,search_organic,0,EUR,Lat.Am.
31/05/2019,search_organic,0,EUR,Europe
01/06/2019,adwords,118.4,EUR,Lat.Am.
01/06/2019,adwords,165.76,EUR,Europe
01/06/2019,blog,0,EUR,Lat.Am.
01/06/2019,blog,0,EUR,Europe
01/06/2019,direct,0,EUR,Lat.Am.
01/06/2019,direct,0,EUR,Europe
01/06/2019,facebook,133.95,EUR,Lat.Am.
01/06/2019,facebook,131.1,EUR,Europe
01/06/2019,search_brand,127.84,EUR,Lat.Am.
01/06/2019,search_brand,133.28,EUR,Europe
01/06/2019,search_organic,0,EUR,Lat.Am.
01/06/2019,search_organic,0,EUR,Europe
02/06/2019,adwords,35.19,EUR,Lat.Am.
02/06/2019,adwords,31.05,EUR,Europe
02/06/2019,blog,0,EUR,Lat.Am.
02/06/2019,blog,0,EUR,Europe
02/06/2019,direct,0,EUR,Lat.Am.
02/06/2019,direct,0,EUR,Europe
02/06/2019,facebook,50.16,EUR,Lat.Am.
02/06/2019,facebook,54.72,EUR,Europe
02/06/2019,search_brand,69,EUR,Lat.Am.
02/06/2019,search_brand,66.7,EUR,Europe
02/06/2019,search_organic,0,EUR,Lat.Am.
02/06/2019,search_organic,0,EUR,Europe
03/06/2019,adwords,105.35,EUR,Lat.Am.
03/06/2019,adwords,116.1,EUR,Europe
03/06/2019,blog,0,EUR,Lat.Am.
03/06/2019,blog,0,EUR,Europe
03/06/2019,direct,0,EUR,Lat.Am.
03/06/2019,direct,0,EUR,Europe
03/06/2019,facebook,79.06,EUR,Lat.Am.
03/06/2019,facebook,57.62,EUR,Europe
03/06/2019,search_brand,36,EUR,Lat.Am.
03/06/2019,search_brand,33,EUR,Europe
03/06/2019,search_organic,0,EUR,Lat.Am.
03/06/2019,search_organic,0,EUR,Europe
04/06/2019,adwords,67.85,EUR,Lat.Am.
04/06/2019,adwords,56.35,EUR,Europe
04/06/2019,blog,0,EUR,Lat.Am.
04/06/2019,blog,0,EUR,Europe
04/06/2019,direct,0,EUR,Lat.Am.
04/06/2019,direct,0,EUR,Europe
04/06/2019,facebook,47.3,EUR,Lat.Am.
04/06/2019,facebook,59.4,EUR,Europe
04/06/2019,search_brand,129,EUR,Lat.Am.
04/06/2019,search_brand,101.05,EUR,Europe
04/06/2019,search_organic,0,EUR,Lat.Am.
04/06/2019,search_organic,0,EUR,Europe
05/06/2019,adwords,81.09,EUR,Lat.Am.
05/06/2019,adwords,84.15,EUR,Europe
05/06/2019,blog,0,EUR,Lat.Am.
05/06/2019,blog,0,EUR,Europe
05/06/2019,direct,0,EUR,Lat.Am.
05/06/2019,direct,0,EUR,Europe
05/06/2019,facebook,117.6,EUR,Lat.Am.
05/06/2019,facebook,142.8,EUR,Europe
05/06/2019,search_brand,88.97,EUR,Lat.Am.
05/06/2019,search_brand,112.84,EUR,Europe
05/06/2019,search_organic,0,EUR,Lat.Am.
05/06/2019,search_organic,0,EUR,Europe
06/06/2019,adwords,87.72,EUR,Lat.Am.
06/06/2019,adwords,91.16,EUR,Europe
06/06/2019,blog,0,EUR,Lat.Am.
06/06/2019,blog,0,EUR,Europe
06/06/2019,direct,0,EUR,Lat.Am.
06/06/2019,direct,0,EUR,Europe
06/06/2019,facebook,159.49,EUR,Lat.Am.
06/06/2019,facebook,210.06,EUR,Europe
06/06/2019,search_brand,77.42,EUR,Lat.Am.
06/06/2019,search_brand,71.1,EUR,Europe
06/06/2019,search_organic,0,EUR,Lat.Am.
06/06/2019,search_organic,0,EUR,Europe
07/06/2019,adwords,98.98,EUR,Lat.Am.
07/06/2019,adwords,111.1,EUR,Europe
07/06/2019,blog,0,EUR,Lat.Am.
07/06/2019,blog,0,EUR,Europe
07/06/2019,direct,0,EUR,Lat.Am.
07/06/2019,direct,0,EUR,Europe
07/06/2019,facebook,192.08,EUR,Lat.Am.
07/06/2019,facebook,150.92,EUR,Europe
07/06/2019,search_brand,122.38,EUR,Lat.Am.
07/06/2019,search_brand,126.6,EUR,Europe
07/06/2019,search_organic,0,EUR,Lat.Am.
07/06/2019,search_organic,0,EUR,Europe
08/06/2019,adwords,129.85,EUR,Lat.Am.
08/06/2019,adwords,105.35,EUR,Europe
08/06/2019,blog,0,EUR,Lat.Am.
08/06/2019,blog,0,EUR,Europe
08/06/2019,direct,0,EUR,Lat.Am.
08/06/2019,direct,0,EUR,Europe
08/06/2019,facebook,144,EUR,Lat.Am.
08/06/2019,facebook,140.8,EUR,Europe
08/06/2019,search_brand,61.09,EUR,Lat.Am.
08/06/2019,search_brand,77.48,EUR,Europe
08/06/2019,search_organic,0,EUR,Lat.Am.
08/06/2019,search_organic,0,EUR,Europe
09/06/2019,adwords,74.8,EUR,Lat.Am.
09/06/2019,adwords,58.48,EUR,Europe
09/06/2019,blog,0,EUR,Lat.Am.
09/06/2019,blog,0,EUR,Europe
09/06/2019,direct,0,EUR,Lat.Am.
09/06/2019,direct,0,EUR,Europe
09/06/2019,facebook,63,EUR,Lat.Am.
09/06/2019,facebook,56.7,EUR,Europe
09/06/2019,search_brand,49.98,EUR,Lat.Am.
09/06/2019,search_brand,57.12,EUR,Europe
09/06/2019,search_organic,0,EUR,Lat.Am.
09/06/2019,search_organic,0,EUR,Europe
10/06/2019,adwords,46.01,EUR,Lat.Am.
10/06/2019,adwords,62.06,EUR,Europe
10/06/2019,blog,0,EUR,Lat.Am.
10/06/2019,blog,0,EUR,Europe
10/06/2019,direct,0,EUR,Lat.Am.
10/06/2019,direct,0,EUR,Europe
10/06/2019,facebook,91.84,EUR,Lat.Am.
10/06/2019,facebook,68.88,EUR,Europe
10/06/2019,search_brand,54.99,EUR,Lat.Am.
10/06/2019,search_brand,54.99,EUR,Europe
11/06/2019,adwords,54.24,EUR,Lat.Am.
11/06/2019,adwords,48.59,EUR,Europe
11/06/2019,blog,0,EUR,Lat.Am.
11/06/2019,blog,0,EUR,Europe
11/06/2019,direct,0,EUR,Lat.Am.
11/06/2019,direct,0,EUR,Europe
11/06/2019,facebook,69.6,EUR,Lat.Am.
11/06/2019,facebook,61.2,EUR,Europe
11/06/2019,search_brand,69.2,EUR,Lat.Am.
11/06/2019,search_brand,98.61,EUR,Europe
11/06/2019,search_organic,0,EUR,Lat.Am.
11/06/2019,search_organic,0,EUR,Europe
12/06/2019,adwords,91.2,EUR,Lat.Am.
12/06/2019,adwords,92.8,EUR,Europe
12/06/2019,blog,0,EUR,Lat.Am.
12/06/2019,blog,0,EUR,Europe
12/06/2019,direct,0,EUR,Lat.Am.
12/06/2019,direct,0,EUR,Europe
12/06/2019,facebook,131.58,EUR,Lat.Am.
12/06/2019,facebook,174.42,EUR,Europe
12/06/2019,search_brand,71.04,EUR,Lat.Am.
12/06/2019,search_brand,87.32,EUR,Europe
12/06/2019,search_organic,0,EUR,Lat.Am.
12/06/2019,search_organic,0,EUR,Europe
13/06/2019,adwords,88.15,EUR,Lat.Am.
13/06/2019,adwords,90.3,EUR,Europe
13/06/2019,blog,0,EUR,Lat.Am.
13/06/2019,blog,0,EUR,Europe
13/06/2019,direct,0,EUR,Lat.Am.
13/06/2019,direct,0,EUR,Europe
13/06/2019,facebook,96.53,EUR,Lat.Am.
13/06/2019,facebook,78.8,EUR,Europe
13/06/2019,search_brand,129.78,EUR,Lat.Am.
13/06/2019,search_brand,185.4,EUR,Europe
13/06/2019,search_organic,0,EUR,Lat.Am.
13/06/2019,search_organic,0,EUR,Europe
14/06/2019,adwords,82.74,EUR,Lat.Am.
14/06/2019,adwords,86.68,EUR,Europe
14/06/2019,blog,0,EUR,Lat.Am.
14/06/2019,blog,0,EUR,Europe
14/06/2019,direct,0,EUR,Lat.Am.
14/06/2019,direct,0,EUR,Europe
14/06/2019,facebook,121.26,EUR,Lat.Am.
14/06/2019,facebook,126.42,EUR,Europe
14/06/2019,search_brand,145.75,EUR,Lat.Am.
14/06/2019,search_brand,119.25,EUR,Europe
14/06/2019,search_organic,0,EUR,Lat.Am.
14/06/2019,search_organic,0,EUR,Europe
15/06/2019,adwords,150.66,EUR,Lat.Am.
